,AU0806.SHF,AU0807.SHF,AU0808.SHF,AU0809.SHF,AU0810.SHF,AU0811.SHF,AU0812.SHF,AU0901.SHF,AU0902.SHF,AU0903.SHF,AU0904.SHF,AU0905.SHF,AU0906.SHF,AU0907.SHF,AU0908.SHF,AU0909.SHF,AU0910.SHF,AU0911.SHF,AU0912.SHF,AU1001.SHF,AU1002.SHF,AU1003.SHF,AU1004.SHF,AU1005.SHF,AU1006.SHF,AU1007.SHF,AU1008.SHF,AU1009.SHF,AU1010.SHF,AU1011.SHF,AU1012.SHF,AU1101.SHF,AU1102.SHF,AU1103.SHF,AU1104.SHF,AU1105.SHF,AU1106.SHF,AU1107.SHF,AU1108.SHF,AU1109.SHF,AU1110.SHF,AU1111.SHF,AU1112.SHF,AU1201.SHF,AU1202.SHF,AU1203.SHF,AU1204.SHF,AU1205.SHF,AU1206.SHF,AU1207.SHF,AU1208.SHF,AU1209.SHF,AU1210.SHF,AU1211.SHF,AU1212.SHF,AU1301.SHF,AU1302.SHF,AU1303.SHF,AU1304.SHF,AU1305.SHF,AU1306.SHF,AU1307.SHF,AU1308.SHF,AU1309.SHF,AU1310.SHF,AU1311.SHF,AU1312.SHF,AU1401.SHF,AU1402.SHF,AU1403.SHF,AU1404.SHF,AU1405.SHF,AU1406.SHF,AU1407.SHF,AU1408.SHF,AU1409.SHF,AU1410.SHF,AU1411.SHF,AU1412.SHF,AU1501.SHF,AU1502.SHF,AU1503.SHF,AU1504.SHF,AU1505.SHF,AU1506.SHF,AU1507.SHF,AU1508.SHF,AU1509.SHF,AU1510.SHF,AU1511.SHF,AU1512.SHF,AU1601.SHF,AU1602.SHF,AU1603.SHF,AU1604.SHF,AU1605.SHF,AU1606.SHF,AU1607.SHF,AU1608.SHF,AU1609.SHF,AU1610.SHF,AU1611.SHF,AU1612.SHF,AU1701.SHF,AU1702.SHF,AU1703.SHF,AU1704.SHF,AU1705.SHF,AU1706.SHF,AU1707.SHF,AU1708.SHF,AU1709.SHF,AU1710.SHF,AU1711.SHF,AU1712.SHF,AU1801.SHF,AU1802.SHF,AU1803.SHF,AU1804.SHF,AU1806.SHF,AU1808.SHF,AU1810.SHF,AU1812.SHF,AU1805.SHF,AU1902.SHF,AU1904.SHF,AU1807.SHF
2016-09-13,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,88.0,6.0,318016.0,,174.0,,142.0,,22530.0,,220.0,,,,,,,,,,,,,,,,
2016-09-14,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,86.0,6.0,320806.0,,172.0,,134.0,,22996.0,,224.0,,,,,,,,,,,,,,,,
2016-09-19,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,84.0,6.0,321814.0,,174.0,,134.0,,23436.0,,226.0,,,,,,,,,,,,,,,,
2016-09-20,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,82.0,6.0,323364.0,,174.0,,134.0,,23558.0,,258.0,,0.0,,,,,,,,,,,,,,
2016-09-21,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,84.0,18.0,324646.0,,174.0,,110.0,,25210.0,,252.0,,0.0,,,,,,,,,,,,,,
2016-09-22,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,64.0,30.0,314404.0,,178.0,,114.0,,25380.0,,248.0,,0.0,,,,,,,,,,,,,,
2016-09-23,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,62.0,28.0,310996.0,,168.0,,100.0,,24922.0,,240.0,,0.0,,,,,,,,,,,,,,
2016-09-26,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,58.0,28.0,306600.0,,172.0,,94.0,,26296.0,,238.0,,0.0,,,,,,,,,,,,,,
2016-09-27,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,54.0,28.0,307978.0,,168.0,,94.0,,27014.0,,236.0,,0.0,,,,,,,,,,,,,,
2016-09-28,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,48.0,28.0,304024.0,,168.0,,94.0,,25946.0,,246.0,,0.0,,,,,,,,,,,,,,
2016-09-29,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,40.0,14.0,298064.0,,164.0,,96.0,,26058.0,,244.0,,0.0,,,,,,,,,,,,,,
2016-09-30,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,12.0,14.0,292310.0,,166.0,,92.0,,25790.0,,244.0,,0.0,,,,,,,,,,,,,,
2016-10-10,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,12.0,10.0,282202.0,,160.0,,102.0,,28402.0,,268.0,,0.0,,,,,,,,,,,,,,
2016-10-11,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,6.0,14.0,294926.0,,158.0,,106.0,,32372.0,,328.0,,0.0,,,,,,,,,,,,,,
2016-10-12,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,6.0,18.0,295548.0,,188.0,,106.0,,35466.0,,330.0,,0.0,,,,,,,,,,,,,,
2016-10-13,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,6.0,20.0,295356.0,,204.0,,106.0,,36314.0,,328.0,,0.0,,,,,,,,,,,,,,
2016-10-14,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,6.0,20.0,296788.0,,208.0,,106.0,,38868.0,,328.0,,0.0,,,,,,,,,,,,,,
2016-10-17,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,6.0,24.0,299380.0,,222.0,,108.0,,43204.0,,336.0,,0.0,,,,,,,,,,,,,,
2016-10-18,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,6.0,24.0,298968.0,0.0,216.0,,108.0,,47572.0,,338.0,,0.0,,,,,,,,,,,,,,
2016-10-19,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,6.0,24.0,296264.0,2.0,198.0,,108.0,,51292.0,,332.0,,4.0,,,,,,,,,,,,,,
2016-10-20,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,6.0,18.0,295204.0,2.0,202.0,,104.0,,51710.0,,334.0,,4.0,,,,,,,,,,,,,,
2016-10-21,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,6.0,6.0,284304.0,2.0,194.0,,104.0,,52778.0,,334.0,,6.0,,,,,,,,,,,,,,
2016-10-24,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,6.0,12.0,281088.0,4.0,192.0,,102.0,,61398.0,,334.0,,6.0,,,,,,,,,,,,,,
2016-10-25,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,6.0,18.0,278640.0,4.0,194.0,,100.0,,66722.0,,334.0,,6.0,,,,,,,,,,,,,,
2016-10-26,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,6.0,18.0,259932.0,6.0,168.0,,94.0,,76298.0,,326.0,,22.0,,,,,,,,,,,,,,
2016-10-27,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,6.0,12.0,241346.0,10.0,168.0,,94.0,,90396.0,,328.0,,22.0,,,,,,,,,,,,,,
2016-10-28,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,6.0,12.0,226468.0,12.0,162.0,,90.0,,101590.0,,328.0,,26.0,,,,,,,,,,,,,,
2016-10-31,408.0,228.0,138.0,0.0,18.0,6.0,996.0,420.0,54.0,6.0,0.0,60.0,240.0,36.0,60.0,60.0,6.0,72.0,456.0,12.0,12.0,24.0,0.0,0.0,702.0,6.0,0.0,18.0,24.0,0.0,276.0,0.0,156.0,18.0,12.0,36.0,1176.0,6.0,,,,,48.0,186.0,72.0,120.0,72.0,102.0,306.0,6.0,18.0,66.0,36.0,42.0,4128.0,480.0,156.0,234.0,24.0,0.0,1218.0,0.0,24.0,6.0,0.0,12.0,2118.0,672.0,54.0,96.0,6.0,6.0,3192.0,24.0,168.0,0.0,60.0,0.0,3024.0,60.0,30.0,0.0,0.0,240.0,7530.0,24.0,72.0,0.0,0.0,0.0,6156.0,276.0,168.0,0.0,12.0,0.0,3582.0,0.0,6.0,0.0,6.0,6.0,208032.0,16.0,164.0,,102.0,,114090.0,,326.0,,22.0,,,,,,,,,,,,,,
