,SN1507.SHF,SN1508.SHF,SN1509.SHF,SN1510.SHF,SN1511.SHF,SN1512.SHF,SN1601.SHF,SN1602.SHF,SN1603.SHF,SN1604.SHF,SN1605.SHF,SN1606.SHF,SN1607.SHF,SN1608.SHF,SN1609.SHF,SN1610.SHF,SN1611.SHF,SN1612.SHF,SN1701.SHF,SN1702.SHF,SN1703.SHF,SN1704.SHF,SN1705.SHF,SN1706.SHF,SN1707.SHF,SN1708.SHF,SN1709.SHF,SN1710.SHF,SN1711.SHF,SN1712.SHF,SN1801.SHF,SN1802.SHF,SN1803.SHF,SN1804.SHF,SN1805.SHF,SN1806.SHF,SN1807.SHF,SN1808.SHF,SN1809.SHF,SN1810.SHF,SN1811.SHF,SN1812.SHF,SN1901.SHF,SN1902.SHF,SN1903.SHF,SN1904.SHF
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,145520.0,,,,146570.0,,,,146770.0,,,,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,146350.0,,,,147430.0,,,,,,,,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,145800.0,,,,146850.0,,,,,,,,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,145790.0,,,,146930.0,,,,,,,,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,145780.0,,,,146800.0,,,,148080.0,,,,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,148240.0,,,,149160.0,,,,149290.0,,,,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,147490.0,,,,148400.0,,,,148870.0,,,,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,146690.0,147670.0,,,147740.0,,,,148330.0,,,,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,147300.0,,,,148450.0,,,,147850.0,,,,,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,147280.0,,,,148490.0,,,,,,,,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,148400.0,,,,149700.0,,,,149780.0,,,,,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,150570.0,,,,151940.0,,,,152620.0,,150600.0,,,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,151500.0,,,,152840.0,,,,153270.0,,,,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,150640.0,,,,152280.0,,,,153100.0,,,,,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,149960.0,152340.0,,,151950.0,,,,151710.0,,151460.0,,,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,147890.0,,,,149640.0,,,,151080.0,,,,,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,147960.0,,,,150100.0,,,,150490.0,,,,,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,148980.0,148640.0,,,150980.0,,,,151490.0,,,,,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,148920.0,,,,150740.0,151690.0,,,151050.0,,,,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,148850.0,148760.0,,151560.0,151230.0,,,,151430.0,,,,,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,147560.0,,150780.0,148050.0,150500.0,,,,151330.0,,,,,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,148400.0,,,150630.0,151430.0,,,,151570.0,,,,,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,147540.0,148420.0,,,150390.0,,,,150990.0,,,,,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,146200.0,,,146750.0,149260.0,,,,149590.0,,,,,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,145290.0,,,,147990.0,,,,148900.0,,,,,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,145500.0,144350.0,,145940.0,148220.0,,,,148830.0,,,,,,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,146180.0,,,,148980.0,,,,149470.0,,,,,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,145340.0,,,,148230.0,,,,148700.0,,,,,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,145530.0,147300.0,,,148030.0,,,,148480.0,,,,,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,145250.0,147870.0,,,148100.0,147180.0,,,148410.0,,,,,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,144930.0,144720.0,,,147580.0,,,,147740.0,,,,,,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,143920.0,143600.0,,146250.0,146800.0,,,,147410.0,,,,,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,144440.0,143950.0,,,147070.0,,,,148400.0,,,,,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,144290.0,143380.0,,,147230.0,,,,148190.0,,,,,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,145500.0,144900.0,148220.0,,148470.0,,,,149250.0,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,144920.0,144320.0,,,147880.0,,,,147850.0,,149090.0,,,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,145400.0,146630.0,,147910.0,148470.0,,,,148960.0,,147490.0,,,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,145260.0,148300.0,,,148390.0,,150940.0,,148780.0,,,,,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,145170.0,146600.0,,148460.0,148790.0,,,,149560.0,,,,,,,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,144700.0,145130.0,,147090.0,147890.0,,,,148320.0,,,,,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,143780.0,144820.0,,,146970.0,,,,147950.0,,,,,,,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,142800.0,143170.0,141490.0,,145940.0,,,,146570.0,,,,,,,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,142870.0,144230.0,,,145750.0,,,,146550.0,,,,,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,142230.0,,,144390.0,145200.0,,,,145750.0,,,,,,,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,142220.0,,,,145470.0,,,,146120.0,,,,,,,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,142400.0,,143090.0,144130.0,145370.0,,,,146880.0,,,,,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,143000.0,,,,145950.0,,,,146970.0,,,,,,,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,141820.0,,146180.0,,145370.0,,,,146270.0,,,,,,,,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144860.0,,,,145430.0,,,,146150.0,,,,,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145890.0,,,,146880.0,,,,146300.0,,,,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146590.0,,,,147540.0,,,,147580.0,,,,,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146590.0,,,,147660.0,,,,,,,,,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145180.0,,,,146310.0,,,,,,,,,,,
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000.0,,,146180.0,,,,147010.0,,,,147390.0,,,,,,,
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,144500.0,,145530.0,147200.0,,,,148920.0,,,,,,,,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146000.0,146580.0,147450.0,,,,148350.0,,,,149780.0,,,,,,,
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147330.0,,,,148320.0,,,,148380.0,,,,,,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147130.0,,,,147860.0,,,,148110.0,,,,,,,
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146400.0,148400.0,,,,149220.0,,,,,,,,,,,
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148580.0,,,149670.0,149040.0,,,,150900.0,,,,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147370.0,,,,148200.0,,,,148800.0,,,,,,,
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144410.0,144370.0,146580.0,,,146400.0,147630.0,,,,148580.0,,,,,,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147200.0,,,,148260.0,,,,149030.0,,,,,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145950.0,147040.0,148000.0,,,,149690.0,,,,149110.0,,,,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147970.0,,,,149000.0,,,,149710.0,,,,,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145390.0,146900.0,,,,147910.0,,,,148170.0,,,,,,,
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145400.0,,,,146290.0,,,,147730.0,,,,,,,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143800.0,143800.0,145100.0,,,,146190.0,,,,146140.0,,,,,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144970.0,,,145780.0,145960.0,,,,146110.0,,,,,,,
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144210.0,145650.0,,,,146560.0,,,,,,,,,,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145260.0,,,,146300.0,,,,147130.0,,,,,,,
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144000.0,,145900.0,,,,147070.0,,,,147280.0,,,,,,,
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145410.0,,,,146660.0,,,,,,,,,,,
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143500.0,153010.0,144970.0,,,,145800.0,,,,,,,,,,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142850.0,,144140.0,,,,145370.0,,,,145000.0,,,,,,,
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145510.0,,,,146390.0,,,,146690.0,,,,,,,
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140110.0,,144930.0,,,,146050.0,,,,146770.0,,,,,,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145890.0,,144400.0,,,,145910.0,,,,146160.0,,,,,,,
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142500.0,143900.0,144500.0,,,,145720.0,,,,145650.0,,,,,,,
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142000.0,,144380.0,,,,145230.0,,,,,,,,,,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143050.0,143750.0,,,143980.0,,,,144460.0,,,,,,,
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141040.0,142690.0,,,,143590.0,,,,143750.0,,,,,,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142000.0,142260.0,144180.0,,,,145690.0,,,,145650.0,,,,,,,
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142660.0,144490.0,,,,145780.0,,,,145930.0,,,,,,,
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144800.0,,,,146100.0,,,,146020.0,,,,,,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144070.0,,,144200.0,145500.0,,,,145320.0,,,,,,,
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143800.0,,,,145210.0,,,,144610.0,,,,,,,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142490.0,143890.0,,,,145130.0,,,,145650.0,,,,,,,
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141610.0,143470.0,,,,144510.0,,,,,,,,,,,
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143400.0,,,,144990.0,,,,145470.0,,,,,,,
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142300.0,143500.0,,,,145040.0,,,,,,,,,,,
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142960.0,,,,144690.0,,,,145340.0,,,,,,,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142200.0,143330.0,,,,145320.0,,,,146180.0,,,,,,,
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144000.0,,,144270.0,145890.0,,,145480.0,145820.0,,,,,,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143730.0,,,,145600.0,,,,145970.0,,,,,,,
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143070.0,,,144130.0,145410.0,,,,146200.0,,,,,,,
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139600.0,142950.0,,144080.0,,145440.0,,,,146190.0,,,,,,,
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142090.0,,,,144570.0,,,,145830.0,,,,,,,
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141980.0,,,142910.0,144230.0,,,,145390.0,,,,,,,
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139000.0,141850.0,,,,144180.0,,,,145410.0,,,,,,,
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141000.0,,,,143220.0,,,,145100.0,,,,,,,
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141100.0,,,,143040.0,,,,145090.0,,,,,,,
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140280.0,,,,142560.0,,,,144270.0,,,,,,,
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139500.0,,,,142000.0,138620.0,,,144090.0,,,,,,,
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138480.0,,,,141000.0,140790.0,,,141350.0,,,,,,,
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137560.0,,,,140200.0,,,,141630.0,,,,,,,
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135640.0,,,,138460.0,,,,139670.0,,,,,,,
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135300.0,,,,138070.0,,,,138700.0,,,,,,,
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137850.0,,,,140860.0,,,,141250.0,,,,,,,
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138380.0,,,,141500.0,,,,142520.0,,,,,,,
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138500.0,137680.0,,,141000.0,,,,142400.0,,,,,,,
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139300.0,141060.0,,,141890.0,,,,143360.0,,,,,,,
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138340.0,,,,141130.0,,,,142130.0,,,,,,,
2017-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138890.0,138640.0,,,141700.0,,,140210.0,143380.0,,,,,,,
2017-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141150.0,139970.0,,,143210.0,142720.0,,143830.0,143640.0,,,,,,,
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141480.0,,,,143500.0,,,144260.0,144280.0,,,,,,,
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142000.0,,,,144460.0,,,143600.0,144500.0,,,,,,,
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143290.0,,,,145000.0,,,,146610.0,,,,,,,
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144400.0,,,,146740.0,,,,147110.0,,,,,,,
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143850.0,,,,146350.0,,,,147000.0,,,,,,,
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143200.0,143800.0,,,145640.0,,,,146200.0,,,,,,,
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143140.0,,,,145800.0,,,,146540.0,,,,,,,
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142910.0,142660.0,,,145670.0,,,,146330.0,,,,,,,
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142900.0,142050.0,,,144890.0,,,,145720.0,,,,,,,
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143590.0,,,,145560.0,,,,146410.0,,,,,,,
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146350.0,146890.0,,,146900.0,,,,,,,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143600.0,,,,145870.0,145370.0,,,146520.0,149920.0,150300.0,,,,,
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144500.0,144380.0,,,145680.0,148030.0,,,146510.0,,,,,,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145790.0,,,,146600.0,,,,148920.0,,,
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143330.0,,,145570.0,,,,146320.0,,,,148930.0,,,
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145140.0,,,,145930.0,,,,,,,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141840.0,146090.0,145840.0,,,147100.0,,,,,,,
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146880.0,,,,147800.0,,149310.0,,,,,
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147060.0,148050.0,,,147950.0,,,,,,,
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146900.0,,,,147770.0,,,,,,,
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148030.0,,,,149000.0,,,,,,,
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147850.0,,,,148900.0,,,,,,,
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142620.0,,148930.0,151470.0,,,,151980.0,,,,153310.0,,,
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148930.0,,151390.0,,,,151970.0,,,,153210.0,,,
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150880.0,,,,151430.0,,,,153370.0,,,
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151840.0,150200.0,149940.0,,,150750.0,,,,,,,
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149850.0,,,,150570.0,,,,151540.0,,,
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151050.0,150350.0,,,,151060.0,,,,151550.0,,,
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150760.0,,,,151440.0,,,,151010.0,,,
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151940.0,,,,152500.0,,,,,,,
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151930.0,,,,152500.0,,,,152550.0,,,
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149600.0,,,,150320.0,,,,151490.0,,,
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148220.0,147390.0,,,,148340.0,,,,150310.0,,,
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144900.0,147700.0,,,,148380.0,,,,149450.0,,,
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147740.0,149350.0,150580.0,,,150500.0,,,,152490.0,,,
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149480.0,,,,149800.0,,,,150230.0,,,
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146500.0,147000.0,148350.0,,,,149630.0,,,,150100.0,,,
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148140.0,,,,149650.0,,,,,,,
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148480.0,,,,150080.0,,,,,,,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150610.0,148830.0,148600.0,,,150360.0,,,153110.0,,,,
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148500.0,,,,150230.0,,,,150200.0,,,
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147560.0,,,,149660.0,,,,150220.0,,,
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148300.0,,,,150000.0,,,,150500.0,,,
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147790.0,,149140.0,,149770.0,,,,149880.0,,,
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147190.0,,,,148910.0,,,,150210.0,,,
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146790.0,,,,148410.0,,,,149740.0,,,
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147300.0,147300.0,148120.0,,,149200.0,,,,150200.0,,,
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147670.0,147770.0,,,149360.0,,,,150100.0,,,
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147000.0,,,,148750.0,,,,150050.0,,,
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146680.0,,,,148500.0,,,,149930.0,,,
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145600.0,,,,147910.0,,,,148940.0,,,
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147300.0,144820.0,,,,147200.0,,,,148770.0,,,
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145680.0,145130.0,,,,147560.0,,,,148740.0,,149700.0,
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144540.0,,,,146820.0,,,,147920.0,,,
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144630.0,145350.0,,,146760.0,,,,147760.0,,,
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142660.0,145030.0,,,,147370.0,,,,147820.0,,,
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145300.0,145260.0,,,,147870.0,,,,147840.0,,,
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138430.0,142670.0,,,143590.0,145120.0,,,,145460.0,,,
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141200.0,143230.0,,,,145550.0,,,,145920.0,,,
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142240.0,,,,144670.0,,,,144470.0,,,
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140630.0,141780.0,,,,144140.0,,,,145790.0,,,
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144680.0,,,,146740.0,,,,148070.0,,,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146260.0,,,,148260.0,149690.0,,,149320.0,,,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146380.0,,,,148290.0,147880.0,,,149540.0,,,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145820.0,,,,147700.0,147450.0,,,148620.0,,,
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145490.0,,,,147640.0,147680.0,,,,,,
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145380.0,,147600.0,,147580.0,,,,149300.0,,,
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145010.0,,,,147270.0,,,,148260.0,,,
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144290.0,,,,146380.0,,,,147380.0,,,
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143690.0,142360.0,,,145990.0,,,,147360.0,,,
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140630.0,144170.0,,146350.0,,146550.0,,,,147100.0,,,
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145090.0,,,,147580.0,,,,148890.0,,,
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145870.0,,,,148320.0,148630.0,,,150020.0,,,
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147560.0,,,,149990.0,,,,152370.0,,,
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146330.0,,,,148760.0,,,,150280.0,,,
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146760.0,,,,148880.0,,,,149800.0,,,
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145180.0,146090.0,,143060.0,147690.0,147800.0,,,148850.0,,,
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076.0,0.0,0.0,2.0,10520.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
