,SN1507.SHF,SN1508.SHF,SN1509.SHF,SN1510.SHF,SN1511.SHF,SN1512.SHF,SN1601.SHF,SN1602.SHF,SN1603.SHF,SN1604.SHF,SN1605.SHF,SN1606.SHF,SN1607.SHF,SN1608.SHF,SN1609.SHF,SN1610.SHF,SN1611.SHF,SN1612.SHF,SN1701.SHF,SN1702.SHF,SN1703.SHF,SN1704.SHF,SN1705.SHF,SN1706.SHF,SN1707.SHF,SN1708.SHF,SN1709.SHF,SN1710.SHF,SN1711.SHF,SN1712.SHF,SN1801.SHF,SN1802.SHF,SN1803.SHF,SN1804.SHF,SN1805.SHF,SN1806.SHF,SN1807.SHF,SN1808.SHF,SN1809.SHF,SN1810.SHF,SN1811.SHF,SN1812.SHF,SN1901.SHF,SN1902.SHF,SN1903.SHF,SN1904.SHF
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,144520.0,,,,145660.0,,,,146610.0,,,,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,145000.0,,,,144590.0,,,,,,,,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,143310.0,,,,144500.0,,,,,,,,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,144990.0,143310.0,,,,144530.0,,,,,,,,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,144380.0,,,,145510.0,,,,146770.0,,,,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,145600.0,,,,146980.0,,,,147610.0,,,,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,146090.0,,,,147500.0,,,,148140.0,,,,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,145140.0,143680.0,,,146380.0,,,,147460.0,,,,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,145500.0,,,,146620.0,,,,147580.0,,,,,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,146200.0,,,,147440.0,,,,,,,,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,146520.0,,,,148000.0,,,,149520.0,,,,,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,146910.0,,,,148560.0,,,,149920.0,,150600.0,,,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,148410.0,,,,150010.0,,,,151000.0,,,,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,148800.0,,,,150830.0,,,,151780.0,,,,,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,147210.0,148880.0,,,149080.0,,,,149920.0,,150720.0,,,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,145790.0,,,,143560.0,,,,149120.0,,,,,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,146320.0,,,,148910.0,,,,150490.0,,,,,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,147500.0,148640.0,,,149550.0,,,,150850.0,,,,,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,147090.0,,,,149340.0,146920.0,,,150390.0,,,,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,146200.0,148180.0,,149780.0,148500.0,,,,150000.0,,,,,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,146240.0,,150780.0,148050.0,148550.0,,,,149140.0,,,,,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,146350.0,,,148810.0,148820.0,,,,150130.0,,,,,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,144590.0,146390.0,,,147440.0,,,,149010.0,,,,,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,144200.0,,,146720.0,147010.0,,,,147600.0,,,,,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,143050.0,,,,146780.0,,,,147400.0,,,,,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,143010.0,144350.0,,145940.0,145910.0,,,,147320.0,,,,,,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,143200.0,,,,146350.0,,,,147900.0,,,,,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,143900.0,,,,146740.0,,,,148440.0,,,,,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,144100.0,145110.0,,,146860.0,,,,148170.0,,,,,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,144050.0,145190.0,,,146800.0,147180.0,,,148180.0,,,,,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,141810.0,141620.0,,,144660.0,,,,146000.0,,,,,,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,142540.0,143600.0,,146230.0,145360.0,,,,144800.0,,,,,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,143270.0,142800.0,,,145940.0,,,,147090.0,,,,,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,142240.0,143380.0,,,145010.0,,,,146150.0,,,,,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,143620.0,144710.0,148220.0,,146620.0,,,,148890.0,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,142800.0,143730.0,,,146100.0,,,,146720.0,,146620.0,,,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,142620.0,145190.0,,144270.0,145610.0,,,,148570.0,,147490.0,,,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,143810.0,145350.0,,,147270.0,,150940.0,,148670.0,,,,,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,144370.0,144300.0,,147120.0,147400.0,,,,148760.0,,,,,,,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,143600.0,144540.0,,147090.0,146360.0,,,,147130.0,,,,,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,142600.0,143200.0,,,145400.0,,,,146660.0,,,,,,,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,141940.0,142510.0,141490.0,,144810.0,,,,146030.0,,,,,,,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,140920.0,142030.0,,,143700.0,,,,144340.0,,,,,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,140500.0,,,143500.0,143120.0,,,,144610.0,,,,,,,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,141520.0,,,,144320.0,,,,146120.0,,,,,,,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,141620.0,,141580.0,144130.0,144520.0,,,,145590.0,,,,,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,141200.0,,,,143830.0,,,,145320.0,,,,,,,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,139810.0,,141570.0,,142660.0,,,,144000.0,,,,,,,,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142440.0,,,,144400.0,,,,145320.0,,,,,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143940.0,,,,145150.0,,,,146300.0,,,,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145110.0,,,,146370.0,,,,147550.0,,,,,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144300.0,,,,145290.0,,,,,,,,,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143200.0,,,,144330.0,,,,,,,,,,,
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,143500.0,,,143790.0,,,,144830.0,,,,145580.0,,,,,,,
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,143000.0,,144790.0,145340.0,,,,146540.0,,,,,,,,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144700.0,145470.0,146300.0,,,,147620.0,,,,148320.0,,,,,,,
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145820.0,,,,147000.0,,,,147660.0,,,,,,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146230.0,,,,147460.0,,,,148110.0,,,,,,,
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145980.0,145520.0,,,,147350.0,,,,,,,,,,,
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146500.0,,,145800.0,147820.0,,,,148280.0,,,,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145610.0,,,,147040.0,,,,147960.0,,,,,,,
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144410.0,144370.0,145050.0,,,146400.0,145800.0,,,,146890.0,,,,,,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146030.0,,,,147010.0,,,,148360.0,,,,,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144210.0,145770.0,146560.0,,,,148000.0,,,,148600.0,,,,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146730.0,,,,147950.0,,,,149600.0,,,,,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145390.0,145210.0,,,,146290.0,,,,147920.0,,,,,,,
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144380.0,,,,145800.0,,,,147730.0,,,,,,,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143750.0,142860.0,144060.0,,,,145220.0,,,,146070.0,,,,,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143700.0,,,144640.0,144970.0,,,,145820.0,,,,,,,
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144210.0,144330.0,,,,145670.0,,,,,,,,,,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144700.0,,,,146000.0,,,,147090.0,,,,,,,
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143630.0,,144800.0,,,,146020.0,,,,147280.0,,,,,,,
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143700.0,,,,145120.0,,,,,,,,,,,
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143500.0,143110.0,143130.0,,,,144290.0,,,,,,,,,,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142850.0,,142760.0,,,,144020.0,,,,145000.0,,,,,,,
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140970.0,,,,142200.0,,,,145310.0,,,,,,,
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139980.0,,143560.0,,,,144960.0,,,,146040.0,,,,,,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136460.0,,143340.0,,,,145000.0,,,,146130.0,,,,,,,
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142500.0,143900.0,143500.0,,,,144760.0,,,,145650.0,,,,,,,
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142000.0,,142600.0,,,,143000.0,,,,,,,,,,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141420.0,140730.0,,,142400.0,,,,143950.0,,,,,,,
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140290.0,141230.0,,,,142420.0,,,,143720.0,,,,,,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142000.0,142000.0,141840.0,,,,142880.0,,,,144400.0,,,,,,,
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142020.0,143120.0,,,,144500.0,,,,144960.0,,,,,,,
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142850.0,,,,144340.0,,,,144640.0,,,,,,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141900.0,,,144200.0,143680.0,,,,144500.0,,,,,,,
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142810.0,,,,144430.0,,,,144610.0,,,,,,,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141000.0,142300.0,,,,143690.0,,,,144980.0,,,,,,,
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141610.0,142330.0,,,,143750.0,,,,,,,,,,,
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142210.0,,,,143610.0,,,,145410.0,,,,,,,
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142300.0,142390.0,,,,144300.0,,,,,,,,,,,
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141150.0,,,,142800.0,,,,144000.0,,,,,,,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142200.0,141620.0,,,,143230.0,,,,144420.0,,,,,,,
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142910.0,,,144270.0,144920.0,,,142450.0,145820.0,,,,,,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142660.0,,,,144800.0,,,,145790.0,,,,,,,
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142230.0,,,144130.0,144670.0,,,,146130.0,,,,,,,
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139600.0,141410.0,,141750.0,,143900.0,,,,145350.0,,,,,,,
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140200.0,,,,142700.0,,,,143870.0,,,,,,,
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140210.0,,,140670.0,142760.0,,,,144850.0,,,,,,,
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137810.0,140300.0,,,,142900.0,,,,144700.0,,,,,,,
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139200.0,,,,142020.0,,,,144070.0,,,,,,,
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139330.0,,,,141800.0,,,,143790.0,,,,,,,
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139020.0,,,,141570.0,,,,143250.0,,,,,,,
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137600.0,,,,140080.0,138620.0,,,135500.0,,,,,,,
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136010.0,,,,138270.0,138310.0,,,139970.0,,,,,,,
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133550.0,,,,136540.0,,,,138900.0,,,,,,,
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132410.0,,,,135220.0,,,,137950.0,,,,,,,
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134100.0,,,,136740.0,,,,138700.0,,,,,,,
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134970.0,,,,137850.0,,,,140480.0,,,,,,,
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137000.0,,,,139800.0,,,,141490.0,,,,,,,
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136850.0,136320.0,,,139860.0,,,,141620.0,,,,,,,
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137640.0,137080.0,,,140480.0,,,,142300.0,,,,,,,
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137190.0,,,,140000.0,,,,141760.0,,,,,,,
2017-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137060.0,137710.0,,,140040.0,,,140210.0,142140.0,,,,,,,
2017-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137840.0,138260.0,,,140610.0,142040.0,,142600.0,142700.0,,,,,,,
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139670.0,,,,142350.0,,,143260.0,144200.0,,,,,,,
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139930.0,,,,142610.0,,,143600.0,144240.0,,,,,,,
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141500.0,,,,143590.0,,,,145410.0,,,,,,,
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143010.0,,,,144510.0,,,,145660.0,,,,,,,
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142140.0,,,,144590.0,,,,145830.0,,,,,,,
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141800.0,143320.0,,,144130.0,,,,145200.0,,,,,,,
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142260.0,,,,144400.0,,,,145500.0,,,,,,,
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142000.0,142660.0,,,144340.0,,,,144700.0,,,,,,,
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142010.0,142050.0,,,143610.0,,,,144800.0,,,,,,,
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142600.0,,,,144550.0,,,,145730.0,,,,,,,
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145100.0,146890.0,,,146040.0,,,,,,,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143410.0,,,,144740.0,145370.0,,,144600.0,145400.0,144500.0,,,,,
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141000.0,142210.0,,,144670.0,143630.0,,,145970.0,,,,,,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144750.0,,,,145650.0,,,,144010.0,,,
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141220.0,,,144500.0,,,,145750.0,,,,147300.0,,,
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143630.0,,,,144770.0,,,,,,,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141840.0,143630.0,145840.0,,,144790.0,,,,,,,
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145340.0,,,,146500.0,,149310.0,,,,,
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145900.0,146590.0,,,147090.0,,,,,,,
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146180.0,,,,146200.0,,,,,,,
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146800.0,,,,148000.0,,,,,,,
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146590.0,,,,147780.0,,,,,,,
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142620.0,,148930.0,148050.0,,,,149270.0,,,,147870.0,,,
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148920.0,,149370.0,,,,149940.0,,,,151530.0,,,
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148610.0,,,,149520.0,,,,149770.0,,,
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151840.0,148900.0,147370.0,,,149870.0,,,,,,,
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148250.0,,,,149500.0,,,,151060.0,,,
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147940.0,147430.0,,,,148580.0,,,,149880.0,,,
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149220.0,,,,150090.0,,,,150500.0,,,
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149440.0,,,,150310.0,,,,,,,
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149190.0,,,,149940.0,,,,150300.0,,,
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147000.0,,,,148260.0,,,,149870.0,,,
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148220.0,146030.0,,,,147370.0,,,,149060.0,,,
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144850.0,146310.0,,,,147820.0,,,,149320.0,,,
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147740.0,147010.0,148920.0,,,148850.0,,,,149450.0,,,
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147100.0,,,,148550.0,,,,149990.0,,,
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146490.0,147000.0,146600.0,,,,148480.0,,,,150100.0,,,
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146870.0,,,,148560.0,,,,,,,
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147010.0,,,,148680.0,,,,,,,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146040.0,147640.0,148600.0,,,149260.0,,,146840.0,,,,
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147200.0,,,,149100.0,,,,150200.0,,,
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146520.0,,,,148490.0,,,,150190.0,,,
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147110.0,,,,149270.0,,,,150060.0,,,
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146500.0,,146600.0,,148540.0,,,,149850.0,,,
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146150.0,,,,148180.0,,,,149960.0,,,
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145610.0,,,,147660.0,,,,149740.0,,,
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147300.0,145450.0,145020.0,,,147470.0,,,,142250.0,,,
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146030.0,145300.0,,,147840.0,,,,149740.0,,,
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146100.0,,,,148060.0,,,,149310.0,,,
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145100.0,,,,147560.0,,,,148750.0,,,
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144510.0,,,,146970.0,,,,148140.0,,,
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147300.0,143550.0,,,,145940.0,,,,147170.0,,,
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143190.0,144120.0,,,,146440.0,,,,147540.0,,148200.0,
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143710.0,,,,146230.0,,,,147500.0,,,
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143300.0,144550.0,,,145800.0,,,,147680.0,,,
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141270.0,143200.0,,,,145760.0,,,,145720.0,,,
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000.0,137150.0,,,,143960.0,,,,145010.0,,,
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138430.0,141300.0,,,143590.0,143990.0,,,,144870.0,,,
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140060.0,141660.0,,,,144090.0,,,,144630.0,,,
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140200.0,,,,142600.0,,,,144060.0,,,
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140630.0,140370.0,,,,142770.0,,,,143000.0,,,
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141860.0,,,,144030.0,,,,145150.0,,,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144050.0,,,,146450.0,147970.0,,,147520.0,,,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145120.0,,,,147200.0,147000.0,,,148500.0,,,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145010.0,,,,147270.0,147450.0,,,148340.0,,,
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144010.0,,,,146160.0,147590.0,,,,,,
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144360.0,,144410.0,,146600.0,,,,148110.0,,,
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143780.0,,,,145880.0,,,,147580.0,,,
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142690.0,,,,145050.0,,,,146270.0,,,
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142620.0,142360.0,,,144780.0,,,,145720.0,,,
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140630.0,142610.0,,141910.0,,145050.0,,,,145970.0,,,
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143550.0,,,,146310.0,,,,147390.0,,,
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144540.0,,,,146950.0,147680.0,,,147000.0,,,
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144930.0,,,,147530.0,,,,148820.0,,,
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145050.0,,,,147550.0,,,,149490.0,,,
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145500.0,,,,147660.0,,,,149690.0,,,
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143730.0,146090.0,,143060.0,146090.0,147800.0,,,147910.0,,,
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8736.0,4.0,6.0,6.0,19616.0,4.0,2.0,4.0,244.0,0.0,0.0,0.0
